92 26 2
92 27 2
92 28 3
92 29 3
92 30 4
92 31 4
92 32 4
92 33 5
92 34 5
92 35 5
92 36 6
92 37 6
92 38 6
92 39 7
92 40 7
92 41 7
92 42 7
92 43 7
92 44 8
92 45 8
92 46 8
92 47 8
92 48 8
92 49 8
92 50 8
92 51 8
92 52 8
92 53 8
92 54 8
92 55 8
92 56 8
92 57 8
92 58 7
92 59 7
92 60 7
92 61 7
92 62 7
92 63 6
92 64 6
92 65 6
92 66 5
92 67 5
92 68 5
92 69 4
92 70 4
92 71 4
92 72 3
92 73 3
92 74 2
92 75 2
92 76 1
92 77 1
92 78 0
92 79 0
92 80 0
93 26 1
93 27 1
93 28 2
93 29 2
93 30 3
93 31 3
93 32 3
93 33 4
93 34 4
93 35 4
93 36 5
93 37 5
93 38 5
93 39 6
93 40 6
93 41 6
93 42 6
93 43 6
93 44 7
93 45 7
93 46 7
93 47 7
93 48 7
93 49 7
93 50 7
93 51 7
93 52 7
93 53 7
93 54 7
93 55 7
93 56 7
93 57 7
93 58 6
93 59 6
93 60 6
93 61 6
93 62 6
93 63 5
93 64 5
93 65 5
93 66 4
93 67 4
93 68 4
93 69 3
93 70 3
93 71 3
93 72 2
93 73 2
93 74 1
93 75 1
94 26 0
94 27 0
94 28 1
94 29 1
94 30 2
94 31 2
94 32 2
94 33 3
94 34 3
94 35 3
94 36 4
94 37 4
94 38 4
94 39 5
94 40 5
94 41 5
94 42 5
94 43 5
94 44 6
94 45 6
94 46 6
94 47 6
94 48 6
94 49 6
94 50 6
94 51 6
94 52 6
94 53 6
94 54 6
94 55 6
94 56 6
94 57 6
94 58 5
94 59 5
94 60 5
94 61 5
94 62 5
94 63 4
94 64 4
94 65 4
94 66 3
94 67 3
94 68 3
94 69 2
94 70 2
94 71 2
94 72 1
94 73 1
94 74 0
94 75 0
95 26 0
95 27 0
95 28 0
95 29 0
95 30 1
95 31 1
95 32 1
95 33 2
95 34 2
95 35 3
95 36 3
95 37 3
95 38 3
95 39 4
95 40 4
95 41 4
95 42 4
95 43 4
95 44 5
95 45 5
95 46 5
95 47 5
95 48 5
95 49 5
95 50 5
95 51 5
95 52 5
95 53 5
95 54 5
95 55 5
95 56 5
95 57 5
95 58 4
95 59 4
95 60 4
95 61 4
95 62 4
95 63 3
95 64 3
95 65 3
95 66 3
95 67 2
95 68 2
95 69 1
95 70 1
95 71 1
95 72 0
95 73 0
95 74 0
95 75 0
96 36 2
96 37 2
96 38 2
96 39 3
96 40 3
96 41 3
96 42 3
96 43 3
96 44 4
96 45 4
96 46 4
96 47 4
96 48 4
96 49 4
96 50 4
96 51 4
96 52 4
96 53 4
96 54 4
96 55 4
96 56 4
96 57 4
96 58 3
96 59 3
96 60 3
96 61 3
96 62 3
96 63 2
96 64 2
96 65 2
97 36 1
97 37 1
97 38 2
97 39 2
97 40 2
97 41 2
97 42 2
97 43 2
97 44 3
97 45 3
97 46 3
97 47 3
97 48 3
97 49 3
97 50 3
97 51 3
97 52 3
97 53 3
97 54 3
97 55 3
97 56 3
97 57 3
97 58 2
97 59 2
97 60 2
97 61 2
97 62 2
97 63 2
97 64 1
97 65 1
98 41 1
98 42 1
98 43 1
98 44 2
98 45 2
98 46 2
98 47 2
98 48 2
98 49 2
98 50 2
98 51 2
98 52 2
98 53 2
98 54 2
98 55 2
98 56 2
98 57 2
98 58 1
98 59 1
98 60 1
99 41 0
99 42 0
99 43 0
99 44 1
99 45 1
99 46 1
99 47 1
99 48 1
99 49 1
99 50 1
99 51 1
99 52 1
99 53 1
99 54 1
99 55 1
99 56 1
99 57 1
99 58 0
99 59 0
99 60 0
100 41 0
100 42 0
100 43 0
100 44 0
100 45 0
100 46 0
100 47 0
100 48 0
100 49 0
100 50 0
100 51 0
100 52 0
100 53 0
100 54 0
100 55 0
100 56 0
100 57 0
100 58 0
100 59 0
100 60 0
1 41 0
1 42 0
1 43 0
1 44 0
1 45 0
1 46 0
1 47 0
1 48 0
1 49 0
1 50 0
1 51 0
1 52 0
1 53 0
1 54 0
1 55 0
1 56 0
1 57 0
1 58 0
1 59 0
1 60 0
2 41 0
2 42 0
2 43 0
2 44 1
2 45 1
2 46 1
2 47 1
2 48 1
2 49 1
2 50 1
2 51 1
2 52 1
2 53 1
2 54 1
2 55 1
2 56 1
2 57 1
2 58 0
2 59 0
2 60 0
3 41 1
3 42 1
3 43 1
3 44 2
3 45 2
3 46 2
3 47 2
3 48 2
3 49 2
3 50 2
3 51 2
3 52 2
3 53 2
3 54 2
3 55 2
3 56 2
3 57 2
3 58 1
3 59 1
3 60 1
4 36 1
4 37 1
4 38 2
4 39 2
4 40 2
4 41 2
4 42 2
4 43 2
4 44 3
4 45 3
4 46 3
4 47 3
4 48 3
4 49 3
4 50 3
4 51 3
4 52 3
4 53 3
4 54 3
4 55 3
4 56 3
4 57 3
4 58 2
4 59 2
4 60 2
4 61 2
4 62 2
4 63 2
4 64 1
4 65 1
5 36 2
5 37 2
5 38 2
5 39 3
5 40 3
5 41 3
5 42 3
5 43 3
5 44 4
5 45 4
5 46 4
5 47 4
5 48 4
5 49 4
5 50 4
5 51 4
5 52 4
5 53 4
5 54 4
5 55 4
5 56 4
5 57 4
5 58 3
5 59 3
5 60 3
5 61 3
5 62 3
5 63 2
5 64 2
5 65 2
6 26 0
6 27 0
6 28 0
6 29 0
6 30 1
6 31 1
6 32 1
6 33 2
6 34 2
6 35 3
6 36 3
6 37 3
6 38 3
6 39 4
6 40 4
6 41 4
6 42 4
6 43 4
6 44 5
6 45 5
6 46 5
6 47 5
6 48 5
6 49 5
6 50 5
6 51 5
6 52 5
6 53 5
6 54 5
6 55 5
6 56 5
6 57 5
6 58 4
6 59 4
6 60 4
6 61 4
6 62 4
6 63 3
6 64 3
6 65 3
6 66 3
6 67 2
6 68 2
6 69 1
6 70 1
6 71 1
6 72 0
6 73 0
6 74 0
6 75 0
7 26 0
7 27 0
7 28 1
7 29 1
7 30 2
7 31 2
7 32 2
7 33 3
7 34 3
7 35 3
7 36 4
7 37 4
7 38 4
7 39 5
7 40 5
7 41 5
7 42 5
7 43 5
7 44 6
7 45 6
7 46 6
7 47 6
7 48 6
7 49 6
7 50 6
7 51 6
7 52 6
7 53 6
7 54 6
7 55 6
7 56 6
7 57 6
7 58 5
7 59 5
7 60 5
7 61 5
7 62 5
7 63 4
7 64 4
7 65 4
7 66 3
7 67 3
7 68 3
7 69 2
7 70 2
7 71 2
7 72 1
7 73 1
7 74 0
7 75 0
8 26 1
8 27 1
8 28 2
8 29 2
8 30 3
8 31 3
8 32 3
8 33 4
8 34 4
8 35 4
8 36 5
8 37 5
8 38 5
8 39 6
8 40 6
8 41 6
8 42 6
8 43 6
8 44 7
8 45 7
8 46 7
8 47 7
8 48 7
8 49 7
8 50 7
8 51 7
8 52 7
8 53 7
8 54 7
8 55 7
8 56 7
8 57 7
8 58 6
8 59 6
8 60 6
8 61 6
8 62 6
8 63 5
8 64 5
8 65 5
8 66 4
8 67 4
8 68 4
8 69 3
8 70 3
8 71 3
8 72 2
8 73 2
8 74 1
8 75 1
9 21 0
9 22 0
9 23 0
9 24 1
9 25 1
9 26 2
9 27 2
9 28 3
9 29 3
9 30 4
9 31 4
9 32 4
9 33 5
9 34 5
9 35 5
9 36 6
9 37 6
9 38 6
9 39 7
9 40 7
9 41 7
9 42 7
9 43 7
9 44 8
9 45 8
9 46 8
9 47 8
9 48 8
9 49 8
9 50 8
9 51 8
9 52 8
9 53 8
9 54 8
9 55 8
9 56 8
9 57 8
9 58 7
9 59 7
9 60 7
9 61 7
9 62 7
9 63 6
9 64 6
9 65 6
9 66 5
9 67 5
9 68 5
9 69 4
9 70 4
9 71 4
9 72 3
9 73 3
9 74 2
9 75 2
9 76 1
9 77 1
9 78 0
9 79 0
9 80 0
10 21 0
10 22 1
10 23 1
10 24 2
10 25 2
10 26 3
10 27 3
10 28 4
10 29 4
10 30 4
10 31 5
10 32 5
10 33 6
10 34 6
10 35 6
10 36 7
10 37 7
10 38 7
10 39 8
10 40 8
10 41 8
10 42 8
10 43 8
10 44 9
10 45 9
10 46 9
10 47 9
10 48 9
10 49 9
10 50 9
10 51 9
10 52 9
10 53 9
10 54 9
10 55 9
10 56 9
10 57 9
10 58 8
10 59 8
10 60 8
10 61 8
10 62 8
10 63 7
10 64 7
10 65 7
10 66 6
10 67 6
10 68 6
10 69 5
10 70 5
10 71 4
10 72 4
10 73 4
10 74 3
10 75 3
10 76 2
10 77 2
10 78 1
10 79 1
10 80 0
11 21 1
11 22 1
11 23 2
11 24 2
11 25 3
11 26 3
11 27 4
11 28 4
11 29 5
11 30 5
11 31 6
11 32 6
11 33 6
11 34 7
11 35 7
11 36 8
11 37 8
11 38 8
11 39 8
11 40 9
11 41 9
11 42 9
11 43 9
11 44 9
11 45 10
11 46 10
11 47 10
11 48 10
11 49 10
11 50 10
11 51 10
11 52 10
11 53 10
11 54 10
11 55 10
11 56 10
11 57 9
11 58 9
11 59 9
11 60 9
11 61 9
11 62 8
11 63 8
11 64 8
11 65 8
11 66 7
11 67 7
11 68 6
11 69 6
11 70 6
11 71 5
11 72 5
11 73 4
11 74 4
11 75 3
11 76 3
11 77 2
11 78 2
11 79 1
11 80 1
12 21 1
12 22 2
12 23 3
12 24 3
12 25 4
12 26 4
12 27 5
12 28 5
12 29 6
12 30 6
12 31 7
12 32 7
12 33 7
12 34 8
12 35 8
12 36 8
12 37 9
12 38 9
12 39 9
12 40 10
12 41 10
12 42 10
12 43 10
12 44 10
12 45 11
12 46 11
12 47 11
12 48 11
12 49 11
12 50 11
12 51 11
12 52 11
12 53 11
12 54 11
12 55 11
12 56 11
12 57 10
12 58 10
12 59 10
12 60 10
12 61 10
12 62 9
12 63 9
12 64 9
12 65 8
12 66 8
12 67 8
12 68 7
12 69 7
12 70 7
12 71 6
12 72 6
12 73 5
12 74 5
12 75 4
12 76 4
12 77 3
12 78 3
12 79 2
12 80 1
13 21 2
13 22 3
13 23 3
13 24 4
13 25 5
13 26 5
13 27 6
13 28 6
13 29 7
13 30 7
13 31 7
13 32 8
13 33 8
13 34 9
13 35 9
13 36 9
13 37 10
13 38 10
13 39 10
13 40 11
13 41 11
13 42 11
13 43 11
13 44 11
13 45 12
13 46 12
13 47 12
13 48 12
13 49 12
13 50 12
13 51 12
13 52 12
13 53 12
13 54 12
13 55 12
13 56 12
13 57 11
13 58 11
13 59 11
13 60 11
13 61 11
13 62 10
13 63 10
13 64 10
13 65 9
13 66 9
13 67 9
13 68 8
13 69 8
13 70 7
13 71 7
13 72 7
13 73 6
13 74 6
13 75 5
13 76 5
13 77 4
13 78 3
13 79 3
13 80 2
14 16 0
14 17 1
14 18 1
14 19 2
14 20 2
14 21 3
14 22 4
14 23 4
14 24 5
14 25 5
14 26 6
14 27 6
14 28 7
14 29 7
14 30 8
14 31 8
14 32 9
14 33 9
14 34 10
14 35 10
14 36 10
14 37 11
14 38 11
14 39 11
14 40 12
14 41 12
14 42 12
14 43 12
14 44 12
14 45 13
14 46 13
14 47 13
14 48 13
14 49 13
14 50 13
14 51 13
14 52 13
14 53 13
14 54 13
14 55 13
14 56 13
14 57 12
14 58 12
14 59 12
14 60 12
14 61 12
14 62 11
14 63 11
14 64 11
14 65 10
14 66 10
14 67 10
14 68 9
14 69 9
14 70 8
14 71 8
14 72 7
14 73 7
14 74 6
14 75 6
14 76 5
14 77 5
14 78 4
14 79 4
14 80 3
14 81 2
14 82 2
14 83 1
14 84 1
14 85 0
15 16 1
15 17 1
15 18 2
15 19 3
15 20 3
15 21 4
15 22 4
15 23 5
15 24 6
15 25 6
15 26 7
15 27 7
15 28 8
15 29 8
15 30 9
15 31 9
15 32 10
15 33 10
15 34 11
15 35 11
15 36 11
15 37 12
15 38 12
15 39 12
15 40 13
15 41 13
15 42 13
15 43 13
15 44 13
15 45 14
15 46 14
15 47 14
15 48 14
15 49 14
15 50 14
15 51 14
15 52 14
15 53 14
15 54 14
15 55 14
15 56 14
15 57 13
15 58 13
15 59 13
15 60 13
15 61 13
15 62 12
15 63 12
15 64 12
15 65 11
15 66 11
15 67 11
15 68 10
15 69 10
15 70 9
15 71 9
15 72 8
15 73 8
15 74 7
15 75 7
15 76 6
15 77 6
15 78 5
15 79 4
15 80 4
15 81 3
15 82 3
15 83 2
15 84 1
15 85 1
16 14 0
16 15 1
16 16 1
16 17 2
16 18 2
16 19 3
16 20 4
16 21 4
16 22 5
16 23 6
16 24 6
16 25 7
16 26 7
16 27 8
16 28 9
16 29 9
16 30 10
16 31 10
16 32 11
16 33 11
16 34 11
16 35 12
16 36 12
16 37 13
16 38 13
16 39 13
16 40 13
16 41 14
16 42 14
16 43 14
16 44 14
16 45 15
16 46 15
16 47 15
16 48 15
16 49 15
16 50 15
16 51 15
16 52 15
16 53 15
16 54 15
16 55 15
16 56 15
16 57 14
16 58 14
16 59 14
16 60 14
16 61 13
16 62 13
16 63 13
16 64 13
16 65 12
16 66 12
16 67 11
16 68 11
16 69 11
16 70 10
16 71 10
16 72 9
16 73 9
16 74 8
16 75 7
16 76 7
16 77 6
16 78 6
16 79 5
16 80 4
16 81 4
16 82 3
16 83 2
16 84 2
16 85 1
16 86 1
16 87 0
17 14 1
17 15 1
17 16 2
17 17 3
17 18 3
17 19 4
17 20 5
17 21 5
17 22 6
17 23 6
17 24 7
17 25 8
17 26 8
17 27 9
17 28 9
17 29 10
17 30 10
17 31 11
17 32 11
17 33 12
17 34 12
17 35 13
17 36 13
17 37 13
17 38 14
17 39 14
17 40 14
17 41 15
17 42 15
17 43 15
17 44 15
17 45 16
17 46 16
17 47 16
17 48 16
17 49 16
17 50 16
17 51 16
17 52 16
17 53 16
17 54 16
17 55 16
17 56 16
17 57 15
17 58 15
17 59 15
17 60 15
17 61 14
17 62 14
17 63 14
17 64 13
17 65 13
17 66 13
17 67 12
17 68 12
17 69 11
17 70 11
17 71 10
17 72 10
17 73 9
17 74 9
17 75 8
17 76 8
17 77 7
17 78 6
17 79 6
17 80 5
17 81 5
17 82 4
17 83 3
17 84 3
17 85 2
17 86 1
17 87 1
18 14 1
18 15 2
18 16 3
18 17 3
18 18 4
18 19 5
18 20 5
18 21 6
18 22 7
18 23 7
18 24 8
18 25 8
18 26 9
18 27 10
18 28 10
18 29 11
18 30 11
18 31 12
18 32 12
18 33 13
18 34 13
18 35 14
18 36 14
18 37 14
18 38 15
18 39 15
18 40 15
18 41 16
18 42 16
18 43 16
18 44 16
18 45 17
18 46 17
18 47 17
18 48 17
18 49 17
18 50 17
18 51 17
18 52 17
18 53 17
18 54 17
18 55 17
18 56 17
18 57 16
18 58 16
18 59 16
18 60 16
18 61 15
18 62 15
18 63 15
18 64 14
18 65 14
18 66 14
18 67 13
18 68 13
18 69 12
18 70 12
18 71 11
18 72 11
18 73 10
18 74 10
18 75 9
18 76 8
18 77 8
18 78 7
18 79 7
18 80 6
18 81 5
18 82 5
18 83 4
18 84 3
18 85 3
18 86 2
18 87 1
19 14 2
19 15 3
19 16 3
19 17 4
19 18 5
19 19 5
19 20 6
19 21 7
19 22 7
19 23 8
19 24 9
19 25 9
19 26 10
19 27 10
19 28 11
19 29 12
19 30 12
19 31 13
19 32 13
19 33 14
19 34 14
19 35 15
19 36 15
19 37 15
19 38 16
19 39 16
19 40 16
19 41 17
19 42 17
19 43 17
19 44 17
19 45 18
19 46 18
19 47 18
19 48 18
19 49 18
19 50 18
19 51 18
19 52 18
19 53 18
19 54 18
19 55 18
19 56 18
19 57 17
19 58 17
19 59 17
19 60 17
19 61 16
19 62 16
19 63 16
19 64 15
19 65 15
19 66 15
19 67 14
19 68 14
19 69 13
19 70 13
19 71 12
19 72 12
19 73 11
19 74 10
19 75 10
19 76 9
19 77 9
19 78 8
19 79 7
19 80 7
19 81 6
19 82 5
19 83 5
19 84 4
19 85 3
19 86 3
19 87 2
20 14 3
20 15 3
20 16 4
20 17 5
20 18 5
20 19 6
20 20 7
20 21 7
20 22 8
20 23 9
20 24 9
20 25 10
20 26 11
20 27 11
20 28 12
20 29 12
20 30 13
20 31 14
20 32 14
20 33 15
20 34 15
20 35 15
20 36 16
20 37 16
20 38 17
20 39 17
20 40 17
20 41 18
20 42 18
20 43 18
20 44 18
20 45 19
20 46 19
20 47 19
20 48 19
20 49 19
20 50 19
20 51 19
20 52 19
20 53 19
20 54 19
20 55 19
20 56 19
20 57 18
20 58 18
20 59 18
20 60 18
20 61 17
20 62 17
20 63 17
20 64 16
20 65 16
20 66 15
20 67 15
20 68 15
20 69 14
20 70 14
20 71 13
20 72 12
20 73 12
20 74 11
20 75 11
20 76 10
20 77 9
20 78 9
20 79 8
20 80 7
20 81 7
20 82 6
20 83 5
20 84 5
20 85 4
20 86 3
20 87 3
21 9 0
21 10 0
21 11 1
21 12 1
21 13 2
21 14 3
21 15 4
21 16 4
21 17 5
21 18 6
21 19 7
21 20 7
21 21 8
21 22 9
21 23 9
21 24 10
21 25 11
21 26 11
21 27 12
21 28 13
21 29 13
21 30 14
21 31 14
21 32 15
21 33 15
21 34 16
21 35 16
21 36 17
21 37 17
21 38 18
21 39 18
21 40 18
21 41 19
21 42 19
21 43 19
21 44 19
21 45 20
21 46 20
21 47 20
21 48 20
21 49 20
21 50 20
21 51 20
21 52 20
21 53 20
21 54 20
21 55 20
21 56 20
21 57 19
21 58 19
21 59 19
21 60 19
21 61 18
21 62 18
21 63 18
21 64 17
21 65 17
21 66 16
21 67 16
21 68 15
21 69 15
21 70 14
21 71 14
21 72 13
21 73 13
21 74 12
21 75 11
21 76 11
21 77 10
21 78 9
21 79 9
21 80 8
21 81 7
21 82 7
21 83 6
21 84 5
21 85 4
21 86 4
21 87 3
21 88 2
21 89 1
21 90 1
21 91 0
21 92 0
22 9 0
22 10 1
22 11 1
22 12 2
22 13 3
22 14 4
22 15 4
22 16 5
22 17 6
22 18 7
22 19 7
22 20 8
22 21 9
22 22 9
22 23 10
22 24 11
22 25 12
22 26 12
22 27 13
22 28 13
22 29 14
22 30 15
22 31 15
22 32 16
22 33 16
22 34 17
22 35 17
22 36 18
22 37 18
22 38 18
22 39 19
22 40 19
22 41 20
22 42 20
22 43 20
22 44 20
22 45 20
22 46 21
22 47 21
22 48 21
22 49 21
22 50 21
22 51 21
22 52 21
22 53 21
22 54 21
22 55 21
22 56 20
22 57 20
22 58 20
22 59 20
22 60 20
22 61 19
22 62 19
22 63 18
22 64 18
22 65 18
22 66 17
22 67 17
22 68 16
22 69 16
22 70 15
22 71 15
22 72 14
22 73 13
22 74 13
22 75 12
22 76 12
22 77 11
22 78 10
22 79 9
22 80 9
22 81 8
22 82 7
22 83 7
22 84 6
22 85 5
22 86 4
22 87 4
22 88 3
22 89 2
22 90 1
22 91 1
22 92 0
23 9 0
23 10 1
23 11 2
23 12 3
23 13 3
23 14 4
23 15 5
23 16 6
23 17 7
23 18 7
23 19 8
23 20 9
23 21 9
23 22 10
23 23 11
23 24 12
23 25 12
23 26 13
23 27 14
23 28 14
23 29 15
23 30 15
23 31 16
23 32 17
23 33 17
23 34 18
23 35 18
23 36 19
23 37 19
23 38 19
23 39 20
23 40 20
23 41 20
23 42 21
23 43 21
23 44 21
23 45 21
23 46 22
23 47 22
23 48 22
23 49 22
23 50 22
23 51 22
23 52 22
23 53 22
23 54 22
23 55 22
23 56 21
23 57 21
23 58 21
23 59 21
23 60 20
23 61 20
23 62 20
23 63 19
23 64 19
23 65 19
23 66 18
23 67 18
23 68 17
23 69 17
23 70 16
23 71 15
23 72 15
23 73 14
23 74 14
23 75 13
23 76 12
23 77 12
23 78 11
23 79 10
23 80 9
23 81 9
23 82 8
23 83 7
23 84 7
23 85 6
23 86 5
23 87 4
23 88 3
23 89 3
23 90 2
23 91 1
23 92 0
24 9 1
24 10 2
24 11 2
24 12 3
24 13 4
24 14 5
24 15 6
24 16 6
24 17 7
24 18 8
24 19 9
24 20 9
24 21 10
24 22 11
24 23 12
24 24 12
24 25 13
24 26 14
24 27 14
24 28 15
24 29 16
24 30 16
24 31 17
24 32 17
24 33 18
24 34 18
24 35 19
24 36 19
24 37 20
24 38 20
24 39 21
24 40 21
24 41 21
24 42 22
24 43 22
24 44 22
24 45 22
24 46 23
24 47 23
24 48 23
24 49 23
24 50 23
24 51 23
24 52 23
24 53 23
24 54 23
24 55 23
24 56 22
24 57 22
24 58 22
24 59 22
24 60 21
24 61 21
24 62 21
24 63 20
24 64 20
24 65 19
24 66 19
24 67 18
24 68 18
24 69 17
24 70 17
24 71 16
24 72 16
24 73 15
24 74 14
24 75 14
24 76 13
24 77 12
24 78 12
24 79 11
24 80 10
24 81 9
24 82 9
24 83 8
24 84 7
24 85 6
24 86 6
24 87 5
24 88 4
24 89 3
24 90 2
24 91 2
24 92 1
25 9 1
25 10 2
25 11 3
25 12 4
25 13 5
25 14 5
25 15 6
25 16 7
25 17 8
25 18 9
25 19 9
25 20 10
25 21 11
25 22 12
25 23 12
25 24 13
25 25 14
25 26 14
25 27 15
25 28 16
25 29 16
25 30 17
25 31 18
25 32 18
25 33 19
25 34 19
25 35 20
25 36 20
25 37 21
25 38 21
25 39 22
25 40 22
25 41 22
25 42 23
25 43 23
25 44 23
25 45 23
25 46 24
25 47 24
25 48 24
25 49 24
25 50 24
25 51 24
25 52 24
25 53 24
25 54 24
25 55 24
25 56 23
25 57 23
25 58 23
25 59 23
25 60 22
25 61 22
25 62 22
25 63 21
25 64 21
25 65 20
25 66 20
25 67 19
25 68 19
25 69 18
25 70 18
25 71 17
25 72 16
25 73 16
25 74 15
25 75 14
25 76 14
25 77 13
25 78 12
25 79 12
25 80 11
25 81 10
25 82 9
25 83 9
25 84 8
25 85 7
25 86 6
25 87 5
25 88 5
25 89 4
25 90 3
25 91 2
25 92 1
26 6 0
26 7 0
26 8 1
26 9 2
26 10 3
26 11 3
26 12 4
26 13 5
26 14 6
26 15 7
26 16 7
26 17 8
26 18 9
26 19 10
26 20 11
26 21 11
26 22 12
26 23 13
26 24 14
26 25 14
26 26 15
26 27 16
26 28 16
26 29 17
26 30 18
26 31 18
26 32 19
26 33 19
26 34 20
26 35 21
26 36 21
26 37 22
26 38 22
26 39 22
26 40 23
26 41 23
26 42 24
26 43 24
26 44 24
26 45 24
26 46 25
26 47 25
26 48 25
26 49 25
26 50 25
26 51 25
26 52 25
26 53 25
26 54 25
26 55 25
26 56 24
26 57 24
26 58 24
26 59 24
26 60 23
26 61 23
26 62 22
26 63 22
26 64 22
26 65 21
26 66 21
26 67 20
26 68 19
26 69 19
26 70 18
26 71 18
26 72 17
26 73 16
26 74 16
26 75 15
26 76 14
26 77 14
26 78 13
26 79 12
26 80 11
26 81 11
26 82 10
26 83 9
26 84 8
26 85 7
26 86 7
26 87 6
26 88 5
26 89 4
26 90 3
26 91 3
26 92 2
26 93 1
26 94 0
26 95 0
27 6 0
27 7 0
27 8 1
27 9 2
27 10 3
27 11 4
27 12 5
27 13 6
27 14 6
27 15 7
27 16 8
27 17 9
27 18 10
27 19 10
27 20 11
27 21 12
27 22 13
27 23 14
27 24 14
27 25 15
27 26 16
27 27 16
27 28 17
27 29 18
27 30 18
27 31 19
27 32 20
27 33 20
27 34 21
27 35 21
27 36 22
27 37 22
27 38 23
27 39 23
27 40 24
27 41 24
27 42 25
27 43 25
27 44 25
27 45 25
27 46 26
27 47 26
27 48 26
27 49 26
27 50 26
27 51 26
27 52 26
27 53 26
27 54 26
27 55 26
27 56 25
27 57 25
27 58 25
27 59 25
27 60 24
27 61 24
27 62 23
27 63 23
27 64 22
27 65 22
27 66 21
27 67 21
27 68 20
27 69 20
27 70 19
27 71 18
27 72 18
27 73 17
27 74 16
27 75 16
27 76 15
27 77 14
27 78 14
27 79 13
27 80 12
27 81 11
27 82 10
27 83 10
27 84 9
27 85 8
27 86 7
27 87 6
27 88 6
27 89 5
27 90 4
27 91 3
27 92 2
27 93 1
27 94 0
27 95 0
28 6 0
28 7 1
28 8 2
28 9 3
28 10 4
28 11 4
28 12 5
28 13 6
28 14 7
28 15 8
28 16 9
28 17 9
28 18 10
28 19 11
28 20 12
28 21 13
28 22 13
28 23 14
28 24 15
28 25 16
28 26 16
28 27 17
28 28 18
28 29 19
28 30 19
28 31 20
28 32 20
28 33 21
28 34 22
28 35 22
28 36 23
28 37 23
28 38 24
28 39 24
28 40 25
28 41 25
28 42 25
28 43 26
28 44 26
28 45 26
28 46 27
28 47 27
28 48 27
28 49 27
28 50 27
28 51 27
28 52 27
28 53 27
28 54 27
28 55 27
28 56 26
28 57 26
28 58 26
28 59 25
28 60 25
28 61 25
28 62 24
28 63 24
28 64 23
28 65 23
28 66 22
28 67 22
28 68 21
28 69 20
28 70 20
28 71 19
28 72 19
28 73 18
28 74 17
28 75 16
28 76 16
28 77 15
28 78 14
28 79 13
28 80 13
28 81 12
28 82 11
28 83 10
28 84 9
28 85 9
28 86 8
28 87 7
28 88 6
28 89 5
28 90 4
28 91 4
28 92 3
28 93 2
28 94 1
28 95 0
29 6 1
29 7 1
29 8 2
29 9 3
29 10 4
29 11 5
29 12 6
29 13 7
29 14 7
29 15 8
29 16 9
29 17 10
29 18 11
29 19 12
29 20 12
29 21 13
29 22 14
29 23 15
29 24 16
29 25 16
29 26 17
29 27 18
29 28 19
29 29 19
29 30 20
29 31 21
29 32 21
29 33 22
29 34 23
29 35 23
29 36 24
29 37 24
29 38 25
29 39 25
29 40 26
29 41 26
29 42 26
29 43 27
29 44 27
29 45 27
29 46 28
29 47 28
29 48 28
29 49 28
29 50 28
29 51 28
29 52 28
29 53 28
29 54 28
29 55 28
29 56 27
29 57 27
29 58 27
29 59 26
29 60 26
29 61 26
29 62 25
29 63 25
29 64 24
29 65 24
29 66 23
29 67 23
29 68 22
29 69 21
29 70 21
29 71 20
29 72 19
29 73 19
29 74 18
29 75 17
29 76 16
29 77 16
29 78 15
29 79 14
29 80 13
29 81 12
29 82 12
29 83 11
29 84 10
29 85 9
29 86 8
29 87 7
29 88 7
29 89 6
29 90 5
29 91 4
29 92 3
29 93 2
29 94 1
29 95 1
30 6 1
30 7 2
30 8 3
30 9 4
30 10 5
30 11 5
30 12 6
30 13 7
30 14 8
30 15 9
30 16 10
30 17 11
30 18 11
30 19 12
30 20 13
30 21 14
30 22 15
30 23 15
30 24 16
30 25 17
30 26 18
30 27 19
30 28 19
30 29 20
30 30 21
30 31 21
30 32 22
30 33 23
30 34 23
30 35 24
30 36 24
30 37 25
30 38 26
30 39 26
30 40 27
30 41 27
30 42 27
30 43 28
30 44 28
30 45 28
30 46 29
30 47 29
30 48 29
30 49 29
30 50 29
30 51 29
30 52 29
30 53 29
30 54 29
30 55 29
30 56 28
30 57 28
30 58 28
30 59 27
30 60 27
30 61 27
30 62 26
30 63 26
30 64 25
30 65 24
30 66 24
30 67 23
30 68 23
30 69 22
30 70 21
30 71 21
30 72 20
30 73 19
30 74 19
30 75 18
30 76 17
30 77 16
30 78 15
30 79 15
30 80 14
30 81 13
30 82 12
30 83 11
30 84 11
30 85 10
30 86 9
30 87 8
30 88 7
30 89 6
30 90 5
30 91 5
30 92 4
30 93 3
30 94 2
30 95 1
31 6 1
31 7 2
31 8 3
31 9 4
31 10 5
31 11 6
31 12 7
31 13 7
31 14 8
31 15 9
31 16 10
31 17 11
31 18 12
31 19 13
31 20 13
31 21 14
31 22 15
31 23 16
31 24 17
31 25 18
31 26 18
31 27 19
31 28 20
31 29 21
31 30 21
31 31 22
31 32 23
31 33 23
31 34 24
31 35 25
31 36 25
31 37 26
31 38 26
31 39 27
31 40 27
31 41 28
31 42 28
31 43 29
31 44 29
31 45 29
31 46 30
31 47 30
31 48 30
31 49 30
31 50 30
31 51 30
31 52 30
31 53 30
31 54 30
31 55 30
31 56 29
31 57 29
31 58 29
31 59 28
31 60 28
31 61 27
31 62 27
31 63 26
